"Time","Dangermond_North Beach Air Temp Avg degC","Dangermond_North Beach Relative Humidity Max %","Dangermond_North Beach Relative Humidity Min %"
"2025-10-12 07:20:00",17.81,62.5,57.3
"2025-10-12 07:30:00",18.34,58,54.7
"2025-10-12 07:40:00",18.27,61,55.7
"2025-10-12 07:50:00",18.47,61.1,55.9
"2025-10-12 08:00:00",19.2,60.1,52.6
"2025-10-12 08:10:00",19.25,57.1,53.1
"2025-10-12 08:20:00",19.38,55.8,51.5
"2025-10-12 08:30:00",19.25,60.1,52.4
"2025-10-12 08:40:00",19.08,64.4,55.3
"2025-10-12 08:50:00",19.18,63.3,56.2
"2025-10-12 09:00:00",19.06,65.9,56.7
"2025-10-12 09:10:00",18.88,67.5,62
"2025-10-12 09:20:00",19.88,67.9,54.3
"2025-10-12 09:30:00",20.9,56.6,48.3
"2025-10-12 09:40:00",21.42,60.1,48.1
"2025-10-12 09:50:00",19.91,71,51
"2025-10-12 10:00:00",18.93,71.6,62.6
"2025-10-12 10:10:00",19.1,71,64.3
"2025-10-12 10:20:00",19.06,72,63.5
"2025-10-12 10:30:00",19.24,71.7,62.7
"2025-10-12 10:40:00",19.04,70.8,64.2
"2025-10-12 10:50:00",19.48,68.2,60.6
"2025-10-12 11:00:00",19.48,69.5,62.6
"2025-10-12 11:10:00",19.35,69.7,62.4
"2025-10-12 11:20:00",19.56,69.4,62.6
"2025-10-12 11:30:00",18.85,76.5,62.7
"2025-10-12 11:40:00",19.15,71.7,63.7
"2025-10-12 11:50:00",19.34,73.7,62.6
"2025-10-12 12:00:00",19.04,75.2,62.8
"2025-10-12 12:10:00",19.23,73.7,63.9
"2025-10-12 12:20:00",19.59,75,57.8
"2025-10-12 12:30:00",19.4,71.5,60
"2025-10-12 12:40:00",19.84,70,56.7
"2025-10-12 12:50:00",18.98,73,65.8
"2025-10-12 13:00:00",18.75,75.6,65.7
"2025-10-12 13:10:00",19.55,74.2,59.9
"2025-10-12 13:20:00",18.99,75.6,65.1
"2025-10-12 13:30:00",18.7,76,67.9
"2025-10-12 13:40:00",18.16,78.5,72
"2025-10-12 13:50:00",18.58,76.7,68
"2025-10-12 14:00:00",18.65,75,67.8
"2025-10-12 14:10:00",19.12,72.1,64.4
"2025-10-12 14:20:00",18.91,72.6,65.6
"2025-10-12 14:30:00",19.51,70.1,58.4
"2025-10-12 14:40:00",20.17,68.3,58.6
"2025-10-12 14:50:00",20.8,61.2,56.5
"2025-10-12 15:00:00",20.63,61.9,56.7
"2025-10-12 15:10:00",20.61,61.5,56.7
"2025-10-12 15:20:00",20.55,60.8,56.7
"2025-10-12 15:30:00",20.5,61.6,56.1
"2025-10-12 15:40:00",20.2,63,57.1
"2025-10-12 15:50:00",20.2,62.1,57.4
"2025-10-12 16:00:00",19.8,64.1,59.8
"2025-10-12 16:10:00",19.4,64.9,61.5
"2025-10-12 16:20:00",19.23,66.5,58.9
"2025-10-12 16:30:00",19.09,68.1,59.5
"2025-10-12 16:40:00",18.69,70.5,63.2
"2025-10-12 16:50:00",18.55,71.3,64.6
"2025-10-12 17:00:00",18.61,70,63.3
"2025-10-12 17:10:00",17.69,75.9,68.5
"2025-10-12 17:20:00",17.19,76.5,71.4
"2025-10-12 17:30:00",16.85,77.3,74.7
"2025-10-12 17:40:00",16.97,76.6,70.7
"2025-10-12 17:50:00",16.68,77.9,71.2
"2025-10-12 18:00:00",16.64,77.6,71.4
"2025-10-12 18:10:00",16.71,77.5,71.6
"2025-10-12 18:20:00",16.45,78.1,75.3
"2025-10-12 18:30:00",16.31,79.2,74.9
"2025-10-12 18:40:00",16.26,79.2,76.3
"2025-10-12 18:50:00",16.25,80.5,74.7
"2025-10-12 19:00:00",16.01,81.3,78.9
"2025-10-12 19:10:00",16.02,80.9,78.5
"2025-10-12 19:20:00",15.92,81.1,79
"2025-10-12 19:30:00",15.82,81.2,79.5
"2025-10-12 19:40:00",15.86,81,77.3
"2025-10-12 19:50:00",15.87,80.4,77.6
"2025-10-12 20:00:00",16.05,79.8,73.6
"2025-10-12 20:10:00",16.45,77.6,70
"2025-10-12 20:20:00",16.42,79.2,69.3
"2025-10-12 20:30:00",16.01,79.3,72.9
"2025-10-12 20:40:00",15.83,80.9,76.6
"2025-10-12 20:50:00",15.82,81.7,75.8
"2025-10-12 21:00:00",15.55,82.4,80.1
"2025-10-12 21:10:00",15.68,81.9,79.1
"2025-10-12 21:20:00",15.55,82.8,80.7
"2025-10-12 21:30:00",15.5,82.2,79.9
"2025-10-12 21:40:00",15.48,82.7,79.6
"2025-10-12 21:50:00",15.52,81.4,78.9
"2025-10-12 22:00:00",15.33,83.2,79.8
"2025-10-12 22:10:00",15.26,82.3,80.2
"2025-10-12 22:20:00",15.24,82.6,79.7
"2025-10-12 22:30:00",15.12,83,80.4
"2025-10-12 22:40:00",14.99,83.5,81.4
"2025-10-12 22:50:00",14.83,83.8,80.7
"2025-10-12 23:00:00",14.8,83.3,79.9
"2025-10-12 23:10:00",14.95,82.5,77.8
"2025-10-12 23:20:00",14.87,83.8,78.3
"2025-10-12 23:30:00",14.71,83.2,80.5
"2025-10-12 23:40:00",14.63,83,80.4
"2025-10-12 23:50:00",14.5,84.6,81
"2025-10-13 00:00:00",14.37,84.2,81.1
"2025-10-13 00:10:00",14.49,84.1,81.2
"2025-10-13 00:20:00",14.12,85.7,81.7
"2025-10-13 00:30:00",14.04,90.1,81.2
"2025-10-13 00:40:00",13.74,90.5,79.3
"2025-10-13 00:50:00",13.92,86.4,78.2
"2025-10-13 01:00:00",13.42,95.5,80.6
"2025-10-13 01:10:00",12.79,92.2,81.4
"2025-10-13 01:20:00",13.55,88.5,78.7
"2025-10-13 01:30:00",13.55,91.8,81.8
"2025-10-13 01:40:00",12.91,91.1,82
"2025-10-13 01:50:00",13.54,90.4,81.6
"2025-10-13 02:00:00",12.38,97.5,86.8
"2025-10-13 02:10:00",12.06,93.8,80.8
"2025-10-13 02:20:00",12.2,94.8,82.7
"2025-10-13 02:30:00",12.3,93,80.8
"2025-10-13 02:40:00",12.38,92,83.1
"2025-10-13 02:50:00",12.57,94.4,82.8
"2025-10-13 03:00:00",11.87,93.8,87
"2025-10-13 03:10:00",12.51,88.8,82.1
"2025-10-13 03:20:00",11.51,94,85.3
"2025-10-13 03:30:00",10.9,100,83
"2025-10-13 03:40:00",11.57,93.9,84.5
"2025-10-13 03:50:00",12.03,92.6,84.8
"2025-10-13 04:00:00",11.89,92.1,86.4
"2025-10-13 04:10:00",12.6,91.5,86.3
"2025-10-13 04:20:00",12.82,90.5,86.9
"2025-10-13 04:30:00",12.46,93.1,88.9
"2025-10-13 04:40:00",12.1,92.6,88.6
"2025-10-13 04:50:00",12.21,91.3,86.4
"2025-10-13 05:00:00",12.47,90,85.5
"2025-10-13 05:10:00",12.29,91.2,85.6
"2025-10-13 05:20:00",12.36,91.4,84.5
"2025-10-13 05:30:00",12.96,89,84.1
"2025-10-13 05:40:00",12.87,91.1,84.8
"2025-10-13 05:50:00",12.72,91.1,84.5
"2025-10-13 06:00:00",12.93,91.1,83.5
"2025-10-13 06:10:00",12.81,89.8,85.2
"2025-10-13 06:20:00",12.67,90.8,86.8
"2025-10-13 06:30:00",12.93,90.3,86.8
"2025-10-13 06:40:00",13.01,90.8,87.5
"2025-10-13 06:50:00",13.21,93.4,88
"2025-10-13 07:00:00",13.57,94.4,91.3
"2025-10-13 07:10:00",13.78,96.4,93.8
"2025-10-13 07:20:00",14.04,95.9,92.1
"2025-10-13 07:30:00",14.16,92.7,88.2
"2025-10-13 07:40:00",14.43,90.3,87.2
"2025-10-13 07:50:00",14.84,90.3,86
"2025-10-13 08:00:00",15.34,90.1,83.5
"2025-10-13 08:10:00",15.05,92.9,87.9
"2025-10-13 08:20:00",15.39,92.3,84.9
"2025-10-13 08:30:00",15.71,93.2,84.8
"2025-10-13 08:40:00",15.63,94.4,84.9
"2025-10-13 08:50:00",16.27,93.9,83.8
"2025-10-13 09:00:00",16.39,93.6,83.7
"2025-10-13 09:10:00",16.84,91.4,81.6
"2025-10-13 09:20:00",17.25,85.9,79.1
"2025-10-13 09:30:00",17.55,87.6,76.7
"2025-10-13 09:40:00",17.3,89.4,80.7
"2025-10-13 09:50:00",17.07,88.9,83.3
"2025-10-13 10:00:00",17.57,90.4,80.6
"2025-10-13 10:10:00",17.21,87.8,81.7
"2025-10-13 10:20:00",17.37,87.6,79.6
"2025-10-13 10:30:00",17.36,84.5,78.4
"2025-10-13 10:40:00",17.4,89.3,77.7
"2025-10-13 10:50:00",17.48,89.9,80
"2025-10-13 11:00:00",17.25,89.4,81.1
"2025-10-13 11:10:00",17.43,87.2,79.1
"2025-10-13 11:20:00",17.3,87.8,78.7
"2025-10-13 11:30:00",16.87,88.2,82
"2025-10-13 11:40:00",16.93,86.6,79.5
"2025-10-13 11:50:00",16.82,87,79.3
"2025-10-13 12:00:00",16.5,87.2,82.4
"2025-10-13 12:10:00",16.37,86,82.2
"2025-10-13 12:20:00",16.28,87.5,83.2
"2025-10-13 12:30:00",16.27,89,84.1
"2025-10-13 12:40:00",16.44,89.7,85.1
"2025-10-13 12:50:00",16.43,91.6,86.2
"2025-10-13 13:00:00",16.22,90.7,86.9
"2025-10-13 13:10:00",16.16,91.2,86.6
"2025-10-13 13:20:00",16.31,90.7,85.9
"2025-10-13 13:30:00",16.3,90.3,85.7
"2025-10-13 13:40:00",16.25,90.7,86.7
"2025-10-13 13:50:00",16.31,91.1,85.6
"2025-10-13 14:00:00",16.5,93.1,84.9
"2025-10-13 14:10:00",16.7,91.7,85.2
"2025-10-13 14:20:00",16.7,93.7,85.8
"2025-10-13 14:30:00",16.63,93.6,87.4
"2025-10-13 14:40:00",16.88,93.2,85
"2025-10-13 14:50:00",16.9,93.4,85.7
"2025-10-13 15:00:00",16.56,95.7,87
"2025-10-13 15:10:00",16.36,95.3,86.8
"2025-10-13 15:20:00",16.38,95,88.5
"2025-10-13 15:30:00",16.57,95.2,85.8
"2025-10-13 15:40:00",16.23,94.6,90.4
"2025-10-13 15:50:00",16.06,93.6,87.5
"2025-10-13 16:00:00",15.94,94,90.8
"2025-10-13 16:10:00",15.9,93.5,89.8
"2025-10-13 16:20:00",15.81,93.4,90.1
"2025-10-13 16:30:00",15.84,93.8,88.9
"2025-10-13 16:40:00",15.87,91.1,88.6
"2025-10-13 16:50:00",15.74,91.4,88.7
"2025-10-13 17:00:00",15.66,91.3,89.5
"2025-10-13 17:10:00",15.57,91.3,89.9
"2025-10-13 17:20:00",15.48,91.6,89.6
"2025-10-13 17:30:00",15.35,92,89.8
"2025-10-13 17:40:00",15.27,91.5,89.6
"2025-10-13 17:50:00",15.2,92.4,89.6
"2025-10-13 18:00:00",15.02,92.4,89.6
"2025-10-13 18:10:00",15.05,92.2,89.6
"2025-10-13 18:20:00",14.97,92.6,90.6
"2025-10-13 18:30:00",15.17,92.6,90.2
"2025-10-13 18:40:00",15.07,93.9,91.8
"2025-10-13 18:50:00",15,94.3,92.7
"2025-10-13 19:00:00",15,94.9,93.1
"2025-10-13 19:10:00",15.08,95,93.4
"2025-10-13 19:20:00",15.18,95.1,93.8
"2025-10-13 19:30:00",15.28,95.7,94
"2025-10-13 19:40:00",15.33,96,94.3
"2025-10-13 19:50:00",15.3,96.1,94.9
"2025-10-13 20:00:00",15.3,96.8,95.3
"2025-10-13 20:10:00",15.16,97.8,95.7
"2025-10-13 20:20:00",15.17,97.9,96.3
"2025-10-13 20:30:00",15.12,98.9,96.7
"2025-10-13 20:40:00",14.92,100,98.1
"2025-10-13 20:50:00",14.84,100,98.3
"2025-10-13 21:00:00",14.94,100,98.4
"2025-10-13 21:10:00",14.88,100,98.2
"2025-10-13 21:20:00",14.95,99.8,97.9
"2025-10-13 21:30:00",14.84,100,98.5
"2025-10-13 21:40:00",14.91,99.3,97.7
"2025-10-13 21:50:00",14.92,99,97.3
"2025-10-13 22:00:00",15.04,98.3,96.7
"2025-10-13 22:10:00",15.1,98.2,96.6
"2025-10-13 22:20:00",15.18,98.4,96.4
"2025-10-13 22:30:00",15.37,98.2,96.6
"2025-10-13 22:40:00",15.39,98.8,97
"2025-10-13 22:50:00",15.4,99,97.3
"2025-10-13 23:00:00",15.4,99.1,97.7
"2025-10-13 23:10:00",15.49,98.6,97.2
"2025-10-13 23:20:00",15.51,98.7,97.2
"2025-10-13 23:30:00",15.61,98.5,96.8
"2025-10-13 23:40:00",15.69,98.1,97.1
"2025-10-13 23:50:00",15.82,98.4,97.2
"2025-10-14 00:00:00",15.94,98.5,96.9
"2025-10-14 00:10:00",16.12,97.7,96.3
"2025-10-14 00:20:00",16.17,97.6,96.3
"2025-10-14 00:30:00",15.4,100,96.2
"2025-10-14 00:40:00",12.52,100,100
"2025-10-14 00:50:00",11.62,100,100
"2025-10-14 01:00:00",11.66,100,99.8
"2025-10-14 01:10:00",11.77,100,98
"2025-10-14 01:20:00",11.59,100,98.8
"2025-10-14 01:30:00",11.71,99.9,97.7
"2025-10-14 01:40:00",11.77,100,97.7
"2025-10-14 01:50:00",11.61,100,98.4
"2025-10-14 02:00:00",11.03,100,100
"2025-10-14 02:10:00",11.08,100,99.1
"2025-10-14 02:20:00",11.15,100,98.5
"2025-10-14 02:30:00",11.28,99.9,98.3
"2025-10-14 02:40:00",11.23,100,98.4
"2025-10-14 02:50:00",11.24,100,98.8
"2025-10-14 03:00:00",11.17,100,99
"2025-10-14 03:10:00",11.09,100,98.8
"2025-10-14 03:20:00",11.06,100,98.6
"2025-10-14 03:30:00",11.1,99.9,97.7
"2025-10-14 03:40:00",11.23,98.4,96.9
"2025-10-14 03:50:00",11.22,98.9,97.3
"2025-10-14 04:00:00",11.37,98.3,96.1
"2025-10-14 04:10:00",11.49,97.3,95.6
"2025-10-14 04:20:00",11.46,96.9,95.3
"2025-10-14 04:30:00",11.44,97.1,95.2
"2025-10-14 04:40:00",11.61,96.4,94.3
"2025-10-14 04:50:00",11.67,96.2,94.8
"2025-10-14 05:00:00",11.61,96.7,95.3
"2025-10-14 05:10:00",11.67,96.6,95.1
"2025-10-14 05:20:00",11.73,96.8,94.8
"2025-10-14 05:30:00",11.76,96.7,95.1
"2025-10-14 05:40:00",11.8,96.4,95.1
"2025-10-14 05:50:00",11.86,96.6,95
"2025-10-14 06:00:00",12.01,96.4,94.7
"2025-10-14 06:10:00",12.09,96.2,94.7
"2025-10-14 06:20:00",12.29,96.3,94.1
"2025-10-14 06:30:00",12.35,96.3,94.3
"2025-10-14 06:40:00",12.54,96.3,95
"2025-10-14 06:50:00",12.64,96.6,95.2
"2025-10-14 07:00:00",12.75,96.6,94.9
"2025-10-14 07:10:00",13.04,95.9,93.2
"2025-10-14 07:20:00",13.57,95.3,92.6
"2025-10-14 07:30:00",14.14,97.1,93.8
"2025-10-14 07:40:00",13.97,97.5,93.1
"2025-10-14 07:50:00",13.23,99.4,95.8
"2025-10-14 08:00:00",12.96,99.6,96.1
"2025-10-14 08:10:00",12.85,99,95.6
"2025-10-14 08:20:00",13.13,98.7,93.2
"2025-10-14 08:30:00",13.64,97.1,92
"2025-10-14 08:40:00",14.17,97.2,92.2
"2025-10-14 08:50:00",15.15,100,92
"2025-10-14 09:00:00",14.65,100,93.3
"2025-10-14 09:10:00",13.06,100,97.1
"2025-10-14 09:20:00",12.96,100,92.6
"2025-10-14 09:30:00",12.75,97.2,91
"2025-10-14 09:40:00",12.47,100,92
"2025-10-14 09:50:00",12.63,100,94.3
"2025-10-14 10:00:00",13.46,100,96.1
"2025-10-14 10:10:00",14.1,100,90.9
"2025-10-14 10:20:00",14.51,100,89.3
"2025-10-14 10:30:00",14.98,97.8,85
"2025-10-14 10:40:00",15.77,94.7,82
"2025-10-14 10:50:00",15.58,96,83.1
"2025-10-14 11:00:00",15.45,95.3,85.2
"2025-10-14 11:10:00",16.14,94.8,81.1
"2025-10-14 11:20:00",16.55,91.4,79.6
"2025-10-14 11:30:00",16.28,91.8,80.1
"2025-10-14 11:40:00",16.55,89.2,78.6
"2025-10-14 11:50:00",16.64,92.8,75.1
"2025-10-14 12:00:00",16.56,92.1,78.3
"2025-10-14 12:10:00",16.12,90.6,79
"2025-10-14 12:20:00",16.69,93,77.9
"2025-10-14 12:30:00",16.84,93.8,80.6
"2025-10-14 12:40:00",16.94,89.5,77.6
"2025-10-14 12:50:00",17.08,87.7,74.4
"2025-10-14 13:00:00",17.17,84.3,71.5
"2025-10-14 13:10:00",17.28,82.8,71.3
"2025-10-14 13:20:00",17.25,82.5,70
"2025-10-14 13:30:00",17.4,80.6,68.5
"2025-10-14 13:40:00",17.12,81.2,68.2
"2025-10-14 13:50:00",17.04,78.6,67.3
"2025-10-14 14:00:00",17.38,80.9,67.4
"2025-10-14 14:10:00",17.31,80.1,67.8
"2025-10-14 14:20:00",17.07,81.4,70
"2025-10-14 14:30:00",17.05,79.6,69.5
"2025-10-14 14:40:00",16.64,79.6,71.7
"2025-10-14 14:50:00",16.75,79.1,67.4
"2025-10-14 15:00:00",16.97,79.9,69.5
"2025-10-14 15:10:00",17.32,79.7,68.1
"2025-10-14 15:20:00",17.11,79.2,70.9
"2025-10-14 15:30:00",17.12,80.6,70.1
"2025-10-14 15:40:00",17.25,79.5,69.5
"2025-10-14 15:50:00",17.05,77.1,69.2
"2025-10-14 16:00:00",16.8,77.3,71.3
"2025-10-14 16:10:00",16.77,75.8,70.5
"2025-10-14 16:20:00",16.67,76.7,71
"2025-10-14 16:30:00",16.72,75.4,71.4
"2025-10-14 16:40:00",16.71,80.1,71.7
"2025-10-14 16:50:00",16.31,82.2,76.3
"2025-10-14 17:00:00",15.76,82.3,79.7
"2025-10-14 17:10:00",15.43,81.8,79.6
"2025-10-14 17:20:00",15.1,81.6,79.5
"2025-10-14 17:30:00",14.69,83.7,80.6
"2025-10-14 17:40:00",14.29,84.6,82.3
"2025-10-14 17:50:00",14.05,85.2,82.9
"2025-10-14 18:00:00",13.4,90.5,83.8
"2025-10-14 18:10:00",12.73,90.9,85.5
"2025-10-14 18:20:00",12.28,91.1,87.2
"2025-10-14 18:30:00",12.19,90.8,87.3
"2025-10-14 18:40:00",12.25,91.2,87.9
"2025-10-14 18:50:00",12.09,91.2,88.9
"2025-10-14 19:00:00",12.16,91.5,88.3
"2025-10-14 19:10:00",12.24,90.8,87.5
"2025-10-14 19:20:00",11.77,93.2,88.4
"2025-10-14 19:30:00",11.58,93.4,89
"2025-10-14 19:40:00",11.47,93.7,89.6
"2025-10-14 19:50:00",11.79,92.1,88.7
"2025-10-14 20:00:00",12.02,91.1,87.9
"2025-10-14 20:10:00",12.26,91.4,88.4
"2025-10-14 20:20:00",12.38,91.1,88.5
"2025-10-14 20:30:00",12.15,92.7,89.2
"2025-10-14 20:40:00",11.97,93.9,90.5
"2025-10-14 20:50:00",11.97,93.4,89.2
"2025-10-14 21:00:00",11.49,95.3,91.5
"2025-10-14 21:10:00",11.37,94.7,91
"2025-10-14 21:20:00",11.59,93.5,89.7
"2025-10-14 21:30:00",11.48,94.5,90.4
"2025-10-14 21:40:00",11.33,95.3,90.8
"2025-10-14 21:50:00",11.27,95.8,91
"2025-10-14 22:00:00",11.26,95.7,90.7
"2025-10-14 22:10:00",11.2,96.3,91
"2025-10-14 22:20:00",11.02,95.9,91.2
"2025-10-14 22:30:00",11.28,93.9,91.1
"2025-10-14 22:40:00",11.41,93.6,91
"2025-10-14 22:50:00",11.41,95.2,90.9
"2025-10-14 23:00:00",11.34,95.3,90.7
"2025-10-14 23:10:00",11.07,96.2,90.8
"2025-10-14 23:20:00",11.07,94.7,91.2
"2025-10-14 23:30:00",11.29,93.2,90.4
"2025-10-14 23:40:00",11.16,95.5,88.6
"2025-10-14 23:50:00",10.82,94.3,90.3
"2025-10-15 00:00:00",10.76,93.9,91.3
"2025-10-15 00:10:00",10.38,95.4,89.4
"2025-10-15 00:20:00",10.09,95.6,91.6
"2025-10-15 00:30:00",10.12,94.1,91.1
"2025-10-15 00:40:00",10.09,94.3,91
"2025-10-15 00:50:00",10.04,95.5,89.7
"2025-10-15 01:00:00",10.59,91.8,87.5
"2025-10-15 01:10:00",10.54,91.7,88.7
"2025-10-15 01:20:00",10.54,92.2,87.7
"2025-10-15 01:30:00",10.55,91.2,88
"2025-10-15 01:40:00",10.76,90.8,86.9
"2025-10-15 01:50:00",10.45,93.4,88.4
"2025-10-15 02:00:00",10.22,93.6,87.3
"2025-10-15 02:10:00",10.69,91.1,86.4
"2025-10-15 02:20:00",10.84,90.8,86.5
"2025-10-15 02:30:00",11.05,90.9,86.5
"2025-10-15 02:40:00",10.65,92.6,88.3
"2025-10-15 02:50:00",10.93,91.7,85
"2025-10-15 03:00:00",10.78,91.7,86.8
"2025-10-15 03:10:00",10.98,91.4,83.8
"2025-10-15 03:20:00",11.32,91,82
"2025-10-15 03:30:00",11.08,91.1,83.7
"2025-10-15 03:40:00",11.57,88.6,84.4
"2025-10-15 03:50:00",11.22,91.8,85.9
"2025-10-15 04:00:00",10.99,94.4,85.2
"2025-10-15 04:10:00",11.3,90.4,83.8
"2025-10-15 04:20:00",10.99,92,85.3
"2025-10-15 04:30:00",11.35,89,84.6
"2025-10-15 04:40:00",11.61,87.4,84
"2025-10-15 04:50:00",11.52,89.6,84.1
"2025-10-15 05:00:00",10.9,91.7,85.7
"2025-10-15 05:10:00",10.58,92.3,85.6
"2025-10-15 05:20:00",10.5,92.6,84.6
"2025-10-15 05:30:00",10.65,93,82.6
"2025-10-15 05:40:00",9.97,94.4,86.9
"2025-10-15 05:50:00",9.81,95.9,87.6
"2025-10-15 06:00:00",10.09,92.2,83.2
"2025-10-15 06:10:00",10.82,91.2,81.9
"2025-10-15 06:20:00",10.74,95.9,81.6
"2025-10-15 06:30:00",11.42,88.8,82.6
"2025-10-15 06:40:00",11.43,91.4,87.4
"2025-10-15 06:50:00",11.57,92,90.2
"2025-10-15 07:00:00",12.1,91.9,89.2
"2025-10-15 07:10:00",12.69,90.6,88.1
"2025-10-15 07:20:00",12.89,91.6,89.2
"2025-10-15 07:30:00",13.22,91.6,88.3
"2025-10-15 07:40:00",13.69,89.8,85.8
"2025-10-15 07:50:00",14.25,88.7,83.4
"2025-10-15 08:00:00",14.53,86.1,81.7
"2025-10-15 08:10:00",14.66,87.1,82.5
"2025-10-15 08:20:00",14.79,85.7,81.6
"2025-10-15 08:30:00",14.96,86.3,80.2
"2025-10-15 08:40:00",15.16,85.5,78
"2025-10-15 08:50:00",15.49,83.2,77.4
"2025-10-15 09:00:00",15.63,83.5,76.9
"2025-10-15 09:10:00",15.92,79.8,73.7
"2025-10-15 09:20:00",15.85,79.6,74.8
"2025-10-15 09:30:00",16.08,78.9,71.5
"2025-10-15 09:40:00",16.61,76.3,67.2
"2025-10-15 09:50:00",16.74,73.5,67.8
"2025-10-15 10:00:00",16.98,71.8,65.9
"2025-10-15 10:10:00",16.9,72.5,66.4
"2025-10-15 10:20:00",17.13,72.5,63.7
"2025-10-15 10:30:00",17.13,75.1,66.4
"2025-10-15 10:40:00",17.16,76.4,68.6
"2025-10-15 10:50:00",16.11,89.5,73
"2025-10-15 11:00:00",15.7,91.1,83.2
"2025-10-15 11:10:00",15.82,90.5,82
"2025-10-15 11:20:00",15.71,90,83.3
"2025-10-15 11:30:00",15.78,90.5,80.5
"2025-10-15 11:40:00",15.85,89,82
"2025-10-15 11:50:00",15.72,89.6,82.5
"2025-10-15 12:00:00",15.89,87.8,80.3
"2025-10-15 12:10:00",16.02,87.9,78.9
"2025-10-15 12:20:00",16.05,87.5,79.2
"2025-10-15 12:30:00",16.56,84.5,73.6
"2025-10-15 12:40:00",16.98,79.7,73.6
"2025-10-15 12:50:00",17.31,79.1,66.7
"2025-10-15 13:00:00",17.55,73.8,66.2
"2025-10-15 13:10:00",17.56,73.3,65.9
"2025-10-15 13:20:00",17.75,72,65.1
"2025-10-15 13:30:00",17.62,72.2,66.4
"2025-10-15 13:40:00",17.57,77.9,66.7
"2025-10-15 13:50:00",17.06,79.2,72.5
"2025-10-15 14:00:00",17.06,79.5,72.1
"2025-10-15 14:10:00",16.91,80.2,73.9
"2025-10-15 14:20:00",17.18,80.1,71.8
"2025-10-15 14:30:00",16.63,86.5,76.4
"2025-10-15 14:40:00",16.55,87,78.8
"2025-10-15 14:50:00",16.87,82.7,77
"2025-10-15 15:00:00",16.5,87.9,78.8
"2025-10-15 15:10:00",16.37,89.5,83.2
"2025-10-15 15:20:00",16.64,86.5,78.5
"2025-10-15 15:30:00",16.8,82.7,76.7
"2025-10-15 15:40:00",17.09,79.8,71.6
"2025-10-15 15:50:00",17.17,81,71.4
"2025-10-15 16:00:00",16.89,81.5,77.7
"2025-10-15 16:10:00",16.89,82.9,78
"2025-10-15 16:20:00",16.8,80.8,77.2
"2025-10-15 16:30:00",16.73,81.7,77.4
"2025-10-15 16:40:00",16.62,82.7,77.7
"2025-10-15 16:50:00",16.55,80.4,78.2
"2025-10-15 17:00:00",16.47,79.8,78.1
"2025-10-15 17:10:00",16.15,80.8,78.7
"2025-10-15 17:20:00",15.76,81.7,80.5
"2025-10-15 17:30:00",15.38,83.3,80.9
"2025-10-15 17:40:00",15.05,84.5,82.4
"2025-10-15 17:50:00",14.9,85.4,83.4
"2025-10-15 18:00:00",14.76,86.4,84.3
"2025-10-15 18:10:00",14.63,86.8,85
"2025-10-15 18:20:00",14.64,87.2,85.3
"2025-10-15 18:30:00",14.65,87.3,85.7
"2025-10-15 18:40:00",14.71,87.3,85.7
"2025-10-15 18:50:00",14.67,87.7,85.6
"2025-10-15 19:00:00",14.73,87.5,85.3
"2025-10-15 19:10:00",14.79,87.3,85.4
"2025-10-15 19:20:00",14.92,87.6,85.3
"2025-10-15 19:30:00",14.96,88.2,85.3
"2025-10-15 19:40:00",15.1,87.2,83.6
"2025-10-15 19:50:00",15.55,85.1,80.3
"2025-10-15 20:00:00",15.61,85.1,79.3
"2025-10-15 20:10:00",15.52,85,79.8
"2025-10-15 20:20:00",15.79,84.2,76.9
"2025-10-15 20:30:00",15.55,83.5,77.2
"2025-10-15 20:40:00",15.41,83.5,77.9
"2025-10-15 20:50:00",15.68,80.4,75.1
"2025-10-15 21:00:00",15.72,81,73.6
"2025-10-15 21:10:00",15.48,81.3,75.8
"2025-10-15 21:20:00",16.05,77,70.9
"2025-10-15 21:30:00",15.65,78.9,72
"2025-10-15 21:40:00",15.32,78.2,75.1
"2025-10-15 21:50:00",15.49,77.2,71.7
"2025-10-15 22:00:00",15.33,78.3,70.7
"2025-10-15 22:10:00",15.53,77.5,68.6
"2025-10-15 22:20:00",15.9,73.7,67
"2025-10-15 22:30:00",16.41,72.4,64.9
"2025-10-15 22:40:00",16.04,72.8,67.6
"2025-10-15 22:50:00",15.73,73.4,68.1
"2025-10-15 23:00:00",15.57,74.5,69.1
"2025-10-15 23:10:00",15.52,75.5,69.4
"2025-10-15 23:20:00",15.5,75.3,70
"2025-10-15 23:30:00",15.22,75.6,71.6
"2025-10-15 23:40:00",15.04,75.9,72
"2025-10-15 23:50:00",14.69,77.4,73.9
"2025-10-16 00:00:00",14.25,78.8,75.4
"2025-10-16 00:10:00",14.25,78.3,74.7
"2025-10-16 00:20:00",14.47,78,73.6
"2025-10-16 00:30:00",14.9,74.7,72.5
"2025-10-16 00:40:00",14.98,74.8,72.8
"2025-10-16 00:50:00",14.85,75.9,73.2
"2025-10-16 01:00:00",14.52,77,74.1
"2025-10-16 01:10:00",14.53,76.6,73.4
"2025-10-16 01:20:00",14.76,76,72
"2025-10-16 01:30:00",14.59,76,73.3
"2025-10-16 01:40:00",14.7,74.9,72.8
"2025-10-16 01:50:00",14.8,74,71.7
"2025-10-16 02:00:00",14.95,73.3,70.7
"2025-10-16 02:10:00",14.92,73.4,70.6
